Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),Ages 40-64,2005,3.9567,3.8348,4.0815,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2006,3.6999,3.5838,3.8189,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2007,3.6993,3.585,3.8164,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2008,3.6922,3.5794,3.8078,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2009,3.7382,3.6259,3.853,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2010,3.5948,3.4858,3.7065,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2011,3.5498,3.4428,3.6595,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2012,3.4061,3.3015,3.5133,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2013,3.4879,3.382,3.5964,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2014,3.3537,3.2506,3.4593,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2015,3.4161,3.3123,3.5224,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,2016,3.11,3.0108,3.2118,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2000,17.1093,16.5166,17.7178,2000-2016,-1.1168,-1.3409,-0.8921,Trend is Falling,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2001,17.5282,16.9281,18.1442,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2002,17.6332,17.0311,18.2512,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2003,16.7651,16.1789,17.367,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2004,16.5657,15.9848,17.1623,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2005,16.7857,16.2032,17.3837,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2006,16.1694,15.6027,16.7513,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2007,16.1784,15.6175,16.7543,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2008,15.8666,15.3201,16.4275,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2009,15.5075,14.9758,16.0532,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2010,15.9138,15.3817,16.4596,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2011,15.8764,15.3526,16.4135,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2012,15.3014,14.8016,15.8136,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2013,15.4753,14.9853,15.9773,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2014,15.1642,14.6896,15.6501,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2015,15.062,14.599,15.5358,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65-74,2016,13.9444,13.5072,14.3921,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2000,28.2507,27.4499,29.0689,2000-2007,0.4668,-0.0505,0.9867,Stable,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2001,27.9546,27.1634,28.763,2007-2016,-0.5349,-0.867,-0.2016,Trend is Falling,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2002,28.2566,27.4664,29.0637,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2003,28.9534,28.1592,29.7644,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2004,28.7452,27.958,29.5489,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2005,28.8837,28.1004,29.6832,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2006,28.815,28.0375,29.6086,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2007,29.1839,28.4052,29.9785,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2008,29.0124,28.24,29.8006,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2009,28.2353,27.4749,29.0114,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2010,28.3744,27.6173,29.147,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2011,28.7977,28.0398,29.571,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2012,28.5608,27.8121,29.3245,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2013,28.267,27.5271,29.0217,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2014,27.5966,26.8748,28.3328,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2015,28.3703,27.6436,29.1113,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 75+,2016,27.3879,26.6811,28.1088,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2000,0.0671,0.0504,0.0876,2000-2016,-2.4826,-3.8142,-1.1325,Trend is Falling,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2001,0.0825,0.0638,0.1049,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2002,0.061,0.0451,0.0807,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2003,0.081,0.0625,0.1032,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2004,0.0734,0.0558,0.0946,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2005,0.0765,0.0586,0.098,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2006,0.0666,0.05,0.0869,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2007,0.0573,0.0421,0.0762,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2008,0.0639,0.0477,0.0838,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2009,0.0546,0.0398,0.0731,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2010,0.0676,0.0511,0.0878,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2011,0.055,0.0401,0.0735,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2012,0.0484,0.0345,0.0659,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2013,0.056,0.041,0.0747,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2014,0.0414,0.0286,0.0578,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2015,0.0536,0.0389,0.072,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 20,2016,0.0621,0.0462,0.0817,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2000,5.5968,4.1203,7.3859,2000-2016,-1.0615,-2.2825,0.1749,Stable,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2001,6.832,5.2199,8.7443,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2002,8.0983,6.3313,10.1628,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2003,6.3054,4.7783,8.1227,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2004,6.526,4.9966,8.3353,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2005,5.4471,4.1203,7.0331,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2006,5.9216,4.464,7.6551,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2007,6.3291,4.8971,8.0124,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2008,6.9707,5.5045,8.6749,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2009,6.0479,4.6781,7.6559,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2010,7.4729,5.9527,9.2254,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2011,6.0943,4.8103,7.5886,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2012,5.6877,4.4717,7.1069,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2013,6.8084,5.4656,8.3533,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2014,5.3277,4.2033,6.6392,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2015,5.6604,4.4854,7.024,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2016,5.2886,4.1925,6.563,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2000,-,-,-,2000-2016,-,-,-,-,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2001,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2002,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2003,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2004,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2005,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2006,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2007,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2008,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2009,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2010,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2011,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2012,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2013,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2014,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2015,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2016,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2000,-,-,-,2000-2016,-,-,-,-,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2001,14.5332,9.6489,21.0079,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2002,13.2017,8.6925,19.2156,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2003,10.6425,6.7412,15.9747,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2004,9.6044,6.0136,14.55,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2005,9.7136,6.1499,14.5752,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2006,8.0623,4.9167,12.4493,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2007,8.712,5.5794,12.9773,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2008,10.5719,7.1307,15.093,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2009,8.3581,5.4079,12.3373,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2010,9.163,6.1361,13.1603,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2011,8.4727,5.6298,12.2466,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2012,8.8473,5.9679,12.6323,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2013,8.5253,5.7503,12.1767,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2014,8.5091,5.7794,12.0874,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2015,7.2784,4.7919,10.6007,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2016,8.9852,6.2134,12.5737,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2000,31.3617,21.0167,45.1229,2000-2016,-0.7265,-2.3045,0.8769,Stable,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2001,33.0895,22.4149,47.14,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2002,43.9268,31.6486,59.4535,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2003,34.3534,23.7316,48.1595,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2004,36.9762,26.1673,50.8294,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2005,27.043,18.1455,38.8715,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2006,35.1674,24.651,48.6256,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2007,35.8803,25.6964,48.7978,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2008,38.2258,27.9116,51.1447,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2009,35.6744,25.7782,48.1101,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2010,44.735,33.6693,58.241,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2011,35.6461,26.446,47.0675,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2012,31.1846,22.6706,41.8627,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2013,39.8707,30.241,51.5816,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2014,28.6715,20.8872,38.4201,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2015,32.781,24.4203,43.0554,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2016,27.4264,19.9483,36.7475,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Kidney
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Kidney
