Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),Ages 50-64,2003,81.5873,80.7761,82.4047,2014-2016,-4.5579,-5.9585,-3.1364,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2004,78.9636,78.1809,79.7522,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2005,76.8529,76.0949,77.6166,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2006,74.1966,73.4644,74.9343,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2007,70.9094,70.2093,71.6147,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2008,68.3004,67.6237,68.9821,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2009,66.4487,65.792,67.1104,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2010,64.4757,63.8394,65.1167,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2011,62.8837,62.2647,63.5073,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2012,61.7623,61.1512,62.3779,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2013,60.2358,59.6364,60.8397,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2014,58.7069,58.1196,59.2987,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2015,56.7926,56.219,57.3707,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 50-64,2016,53.4004,52.8469,53.9584,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2000,316.0757,314.2175,317.942,2000-2005,-0.5073,-0.8118,-0.2019,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2001,314.9926,313.1437,316.8497,2005-2010,-1.5959,-2.0203,-1.1697,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2002,314.8589,313.0165,316.7094,2010-2014,-2.8381,-3.5033,-2.1683,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2003,312.2622,310.4352,314.0972,2014-2016,-4.2313,-5.5531,-2.891,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2004,309.306,307.4941,311.1258,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2005,308.173,306.3741,309.9799,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2006,303.3807,301.6064,305.1627,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2007,300.2453,298.4918,302.0064,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2008,295.3552,293.632,297.0859,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2009,288.7604,287.0695,290.4587,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2010,284.6102,282.9458,286.2819,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2011,276.2354,274.6105,277.8675,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2012,269.8613,268.2788,271.4507,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2013,260.6359,259.1035,262.175,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2014,253.4803,251.9893,254.9779,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2015,244.4168,242.9725,245.8675,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65+,2016,232.2669,230.8762,233.6639,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2000,0.8775,0.8205,0.9374,2000-2016,-4.8488,-5.3699,-4.3247,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2001,0.8251,0.7694,0.8837,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2002,0.7884,0.7336,0.8462,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2003,0.7288,0.6757,0.7849,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2004,0.6763,0.6248,0.7308,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2005,0.6276,0.5779,0.6804,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2006,0.6424,0.5923,0.6956,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2007,0.5357,0.4901,0.5844,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2008,0.5376,0.4919,0.5863,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2009,0.5543,0.5077,0.604,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2010,0.5479,0.5014,0.5975,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2011,0.4383,0.3966,0.4831,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2012,0.4818,0.4383,0.5284,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2013,0.4318,0.3905,0.4761,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2014,0.4404,0.3989,0.4849,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2015,0.4134,0.3737,0.456,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 15-39,2016,0.4058,0.3668,0.4476,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2000,51.28,50.8003,51.763,2000-2005,-2.5942,-2.9429,-2.2443,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2001,50.0546,49.5876,50.5249,2005-2008,-4.238,-5.7536,-2.6981,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2002,49.1116,48.6583,49.5681,2008-2014,-3.0138,-3.3681,-2.6583,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2003,47.5955,47.1576,48.0364,2014-2016,-5.1741,-6.7973,-3.5227,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2004,46.1631,45.7392,46.59,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2005,45.0096,44.5976,45.4245,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2006,43.2795,42.8815,43.6804,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2007,41.3618,40.9796,41.7468,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2008,39.6963,39.3266,40.0687,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2009,38.5492,38.1897,38.9114,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2010,37.0161,36.6688,37.3661,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2011,35.972,35.6336,36.313,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2012,35.0732,34.74,35.4088,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2013,34.0304,33.7038,34.3594,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2014,32.8979,32.5789,33.2195,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2015,31.5376,31.2274,31.8502,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 40-64,2016,29.5007,29.2024,29.8015,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2000,284.0261,281.5954,286.4726,2000-2005,-1.8127,-2.104,-1.5205,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2001,278.605,276.1969,281.0289,2005-2010,-2.6225,-3.0419,-2.2014,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2002,273.6571,271.2691,276.0608,2010-2014,-3.7026,-4.355,-3.0458,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2003,267.8527,265.4942,270.2269,2014-2016,-5.5695,-6.8466,-4.2749,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2004,264.2829,261.9462,266.6352,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2005,258.4519,256.1507,260.7685,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2006,251.6894,249.4353,253.9588,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2007,247.3709,245.1595,249.5972,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2008,239.1262,236.9888,241.2781,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2009,232.4689,230.3943,234.5574,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2010,226.4625,224.4415,228.4971,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2011,218.3893,216.4318,220.3599,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2012,210.991,209.1193,212.8751,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2013,201.3647,199.5829,203.1583,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2014,194.5026,192.7882,196.2284,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2015,186.0307,184.3874,187.6849,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 65-74,2016,172.9662,171.4087,174.5342,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2000,351.1448,348.3076,353.9993,2000-2003,0.9581,-0.0662,1.9929,Stable,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2001,354.8086,351.9747,357.6596,2003-2008,-0.241,-0.8643,0.3861,Stable,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2002,359.9426,357.1068,362.7953,2008-2012,-1.5959,-2.5675,-0.6145,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2003,360.8558,358.0341,363.6941,2012-2016,-2.8464,-3.4633,-2.2256,Trend is Falling,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2004,358.5709,355.7703,361.388,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2005,362.5787,359.7794,365.3943,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2006,359.9421,357.1661,362.7342,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2007,358.1013,355.3422,360.8765,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2008,356.8818,354.1364,359.6432,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2009,350.3555,347.6405,353.0863,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2010,348.2363,345.5447,350.9436,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2011,339.5316,336.89,342.1887,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2012,334.2782,331.6751,336.8965,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2013,325.4915,322.9449,328.0531,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2014,318.0147,315.5208,320.5233,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2015,308.3039,305.8737,310.7484,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages 75+,2016,297.1548,294.795,299.5287,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2004,0.0193,0.011,0.0314,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2008,0.0224,0.0135,0.0351,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2009,0.0237,0.0144,0.0366,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2010,0.0224,0.0135,0.035,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2014,0.0267,0.0167,0.0404,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2015,0.0193,0.011,0.0314,,,,,,Lung & Bronchus
Both Sexes,All Races (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2000,36.3765,32.3154,40.7584,2000-2016,-1.3552,-2.0899,-0.6151,Trend is Falling,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2001,41.5586,37.2616,46.168,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2002,41.5428,37.3202,46.0674,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2003,39.7217,35.6428,44.095,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2004,44.5333,40.3394,49.0058,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2005,40.8965,36.9355,45.1279,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2006,37.8377,34.0993,41.8368,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2007,41.1358,37.2593,45.2677,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2008,44.4055,40.3964,48.6654,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2009,37.0355,33.5364,40.7675,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2010,38.6067,35.1295,42.305,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2011,37.4321,34.0067,41.077,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2012,37.7036,34.3684,41.2469,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2013,35.8039,32.6177,39.1907,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2014,35.5497,32.4347,38.8583,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2015,34.7024,31.7223,37.8658,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2016,30.9642,28.2045,33.9012,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2000,1.6693,0.9885,2.6077,2000-2016,-,-,-,-,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2001,2.0881,1.3232,3.1036,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2002,-,-,-,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2003,2.0307,1.3011,2.9958,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2004,2.781,1.9257,3.8635,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2005,3.0907,2.1974,4.2044,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2006,1.5845,0.9787,2.4054,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2007,1.349,0.799,2.1112,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2008,1.8725,1.2106,2.7435,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2009,1.1215,0.6406,1.8033,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2010,1.5427,0.9643,2.3203,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2011,1.9551,1.2962,2.8112,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2012,1.4011,0.8427,2.1638,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2013,1.8314,1.1832,2.6819,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2014,1.2782,0.7443,2.0182,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2015,1.2528,0.7297,1.9785,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2016,-,-,-,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2000,51.8463,41.9379,63.3806,2000-2016,-2.7996,-3.6667,-1.9247,Trend is Falling,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2001,62.2671,51.5675,74.5181,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2002,63.8289,53.2359,75.8964,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2003,54.9663,45.4826,65.8368,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2004,59.6414,49.9539,70.6479,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2005,57.7288,48.4128,68.3003,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2006,50.6049,42.1611,60.2345,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2007,50.7351,42.4971,60.0932,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2008,47.8529,40.1155,56.6427,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2009,53.5487,45.5693,62.5207,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2010,51.7205,44.1063,60.2722,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2011,42.9976,36.2156,50.681,,,,,,Lung & Bronchus
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2012,44.2099,37.4366,51.857,,,,,,Lung & Bronchus
