Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,4.2154,4.0721,4.3625,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,4.2393,4.0959,4.3865,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,4.2624,4.1188,4.4098,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,4.3725,4.227,4.5216,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,4.3957,4.2484,4.5468,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,4.4472,4.3003,4.5978,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,4.5985,4.4489,4.7519,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,4.5929,4.4431,4.7465,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,4.6603,4.5089,4.8154,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,4.7433,4.5901,4.9002,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,4.8719,4.7161,5.0316,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,4.7871,4.6319,4.9461,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,4.8267,4.6706,4.9866,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,4.9576,4.7988,5.1204,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,4.9361,4.7767,5.0994,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,4.9565,4.7956,5.1213,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,17.8431,17.1804,18.5247,2000-2006,-0.682,-1.8492,0.4992,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,18.585,17.9196,19.2687,2006-2013,1.2713,0.2219,2.3316,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,17.1409,16.5144,17.7851,2013-2016,-2.4423,-5.265,0.4644,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,17.6463,17.0232,18.2865,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,17.4446,16.836,18.0697,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,17.4384,16.8337,18.0593,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,17.0259,16.4438,17.6233,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,17.6588,17.078,18.2544,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,17.853,17.2771,18.4433,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,17.9551,17.3867,18.5373,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,18.3582,17.7929,18.937,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,18.7194,18.1563,19.2956,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,18.0703,17.5196,18.6339,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,18.8165,18.2575,19.3883,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,18.5956,18.0443,19.1596,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,18.1008,17.5592,18.6549,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,17.3819,16.8524,17.924,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,17.8431,17.1804,18.5247,2000-2005,-0.8727,-2.6726,0.9604,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,18.585,17.9196,19.2687,2005-2016,1.515,1.0225,2.0099,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,17.1409,16.5144,17.7851,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,17.6463,17.0232,18.2865,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,17.4446,16.836,18.0697,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,17.4384,16.8337,18.0593,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,17.0259,16.4438,17.6233,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,17.6588,17.078,18.2544,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,18.0322,17.4505,18.6283,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,18.318,17.7381,18.912,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,18.9159,18.3334,19.5122,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,19.485,18.8989,20.0847,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,19.0018,18.4226,19.5943,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,19.9983,19.4041,20.6058,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,20.0486,19.4541,20.6565,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,19.9394,19.3426,20.5496,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,19.6953,19.095,20.3091,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,61.1472,59.7798,62.5381,2000-2014,0.5678,0.2392,0.8975,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,61.8598,60.4901,63.2527,2014-2016,-5.8164,-11.8204,0.5965,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,59.3414,58.0052,60.7006,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,62.0628,60.702,63.4463,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,62.1159,60.7585,63.496,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,60.0977,58.7556,61.4627,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,61.296,59.9595,62.6547,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,60.6077,59.2864,61.9509,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,61.6056,60.2854,62.9473,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,61.5889,60.2787,62.9204,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,65.4545,64.1141,66.8158,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,65.6172,64.2869,66.968,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,64.6796,63.3774,66.0016,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,64.833,63.5484,66.1369,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,64.3303,63.0689,65.6105,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,62.1563,60.9311,63.3997,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,57.2007,56.0403,58.3789,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,61.1472,59.7798,62.5381,2000-2008,0.028,-0.6702,0.731,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,61.8598,60.4901,63.2527,2008-2011,3.9894,-2.1331,10.4949,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,59.3414,58.0052,60.7006,2011-2016,-0.6366,-1.927,0.6708,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,62.0628,60.702,63.4463,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,62.1159,60.7585,63.496,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,60.0977,58.7556,61.4627,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,61.296,59.9595,62.6547,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,60.6077,59.2864,61.9509,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,62.1526,60.8207,63.5062,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,62.6928,61.3591,64.048,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,67.2305,65.8537,68.6285,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,68.0093,66.6304,69.4092,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,67.6484,66.2863,69.0309,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,68.4325,67.0764,69.8085,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,68.9798,67.627,70.3524,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,68.1214,66.7784,69.4839,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,64.9455,63.6277,66.2827,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2000,4.6036,4.3303,4.8896,2000-2010,1.2723,0.6219,1.9268,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2001,4.7906,4.5113,5.0825,2010-2016,-0.6441,-1.992,0.7223,Stable,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2002,4.8631,4.5817,5.1572,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2003,4.7007,4.4239,4.9902,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2004,5.1429,4.853,5.4456,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2005,5.0418,4.7514,5.3453,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2006,4.9763,4.6897,5.2759,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2007,5.1878,4.8947,5.4937,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2008,5.0204,4.7326,5.321,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2009,5.3594,5.0624,5.6693,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2010,5.272,4.9775,5.5794,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2011,5.4694,5.1691,5.7826,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2012,5.0897,4.8,5.3924,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2013,5.0875,4.7973,5.3907,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2014,5.2362,4.9415,5.5439,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2015,5.1958,4.9019,5.5027,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2016,5.1327,4.8402,5.4384,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,4.6036,4.3303,4.8896,2000-2016,0.8898,0.5725,1.2081,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,4.7906,4.5113,5.0825,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,4.8631,4.5817,5.1572,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,4.7007,4.4239,4.9902,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,5.1429,4.853,5.4456,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,5.0418,4.7514,5.3453,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,4.9763,4.6897,5.2759,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,5.1878,4.8947,5.4937,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,5.0371,4.7484,5.3387,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,5.3967,5.0977,5.7087,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,5.3261,5.0285,5.6366,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,5.5444,5.24,5.8619,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,5.1766,4.8819,5.4843,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,5.1915,4.8953,5.5008,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,5.377,5.0744,5.6929,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,5.3793,5.075,5.6969,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,5.3776,5.0711,5.6976,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,3.0066,2.8364,3.1844,2000-2016,1.211,0.9787,1.4438,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,2.9187,2.751,3.094,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,3.0041,2.8335,3.1823,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,3.0188,2.8476,3.1976,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,3.0274,2.8556,3.2068,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,3.0654,2.8908,3.2476,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,3.1247,2.9501,3.307,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,3.2787,3.1001,3.4649,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,3.2964,3.1173,3.4831,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,3.1364,2.9615,3.3187,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,3.387,3.2049,3.5766,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,3.3906,3.2083,3.5805,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,3.4113,3.2282,3.602,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,3.4488,3.266,3.6392,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,3.5748,3.3892,3.7679,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,3.468,3.2862,3.6571,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,3.4555,3.2748,3.6436,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,3.0066,2.8364,3.1844,2000-2016,1.4678,1.2463,1.6897,Trend is Rising,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,2.9187,2.751,3.094,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,3.0041,2.8335,3.1823,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,3.0188,2.8476,3.1976,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,3.0274,2.8556,3.2068,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,3.0654,2.8908,3.2476,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,3.1247,2.9501,3.307,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,3.2787,3.1001,3.4649,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,3.3077,3.1279,3.495,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,3.1582,2.9822,3.3419,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,3.4221,3.2382,3.6137,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,3.4375,3.2527,3.63,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2012,3.471,3.2847,3.665,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2013,3.5182,3.3316,3.7123,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2014,3.6709,3.4803,3.8691,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2015,3.5897,3.4016,3.7854,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2016,3.619,3.4296,3.8159,,,,,,Leukemia
Both Sexes,All Races (includes Hispanic),Ages 40-64,Observed Rates,2000,11.9596,11.5788,12.3497,2000-2014,0.6226,0.3166,0.9296,Trend is Rising,Leukemia
