Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),All Ages,Observed Rates,2012,39.7281,39.373,40.0857,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Observed Rates,2013,38.8619,38.5143,39.2119,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Observed Rates,2014,39.191,38.8452,39.5392,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Observed Rates,2015,38.2143,37.8753,38.5557,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Observed Rates,2016,37.143,36.8112,37.4771,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2000,55.8266,55.3636,56.2925,2000-2008,-2.5496,-2.8537,-2.2446,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2001,55.1434,54.6864,55.6031,2008-2012,-3.5253,-4.9571,-2.0718,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2002,54.0724,53.6234,54.5241,2012-2016,-1.0453,-1.9901,-0.0915,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2003,52.4334,51.9948,52.8749,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2004,50.6981,50.2696,51.1292,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2005,49.1341,48.7112,49.5597,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2006,47.879,47.4679,48.2928,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2007,47.2988,46.8938,47.7065,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2008,46.1198,45.7229,46.5193,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2009,44.2774,43.8919,44.6654,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2010,42.2593,41.886,42.6352,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2011,41.0234,40.6582,41.3911,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2012,39.8669,39.5106,40.2258,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2013,39.0256,38.6765,39.3771,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2014,39.4391,39.091,39.7895,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2015,38.5703,38.2281,38.9148,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2016,37.7854,37.4479,38.1253,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2000,5.9289,5.7571,6.1045,2000-2012,1.54,1.308,1.7725,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2001,5.9699,5.7987,6.145,2012-2016,3.6301,2.4546,4.8191,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2002,6.1501,5.9771,6.3269,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2003,6.1064,5.9346,6.2819,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2004,6.2762,6.1023,6.4537,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2005,6.3095,6.1334,6.4893,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2006,6.5156,6.3381,6.6969,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2007,6.6385,6.4588,6.8219,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2008,6.6539,6.4732,6.8383,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2009,6.8288,6.6456,7.0158,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2010,6.935,6.7497,7.1241,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2011,6.9833,6.7965,7.1739,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2012,7.028,6.84,7.2197,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2013,7.2179,7.0264,7.4132,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2014,7.7545,7.5552,7.9577,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2015,8.0181,7.8154,8.2247,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2016,8.0619,7.8583,8.2693,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2000,5.9289,5.7571,6.1045,2000-2012,1.5689,1.3479,1.7904,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,5.9699,5.7987,6.145,2012-2016,3.9501,2.8269,5.0857,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,6.1501,5.9771,6.3269,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,6.1064,5.9346,6.2819,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,6.2762,6.1023,6.4537,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,6.3095,6.1334,6.4893,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,6.5156,6.3381,6.6969,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,6.6385,6.4588,6.8219,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,6.6596,6.4788,6.8442,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,6.8407,6.6572,7.028,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,6.9528,6.7671,7.1424,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,7.0076,6.8202,7.1989,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,7.0584,6.8696,7.251,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,7.2555,7.063,7.4518,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,7.8109,7.6102,8.0156,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,8.0994,7.8946,8.3081,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,8.2003,7.9932,8.4114,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,84.8733,83.42,86.3456,2000-2012,-1.8294,-2.1079,-1.5501,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,83.9684,82.5464,85.4088,2012-2016,0.9724,-0.4699,2.4355,Stable,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,83.2082,81.8213,84.6127,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,80.729,79.3898,82.0851,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,79.8963,78.5872,81.2218,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,78.4788,77.1899,79.7839,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,75.2453,74.0153,76.4906,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,76.9852,75.7646,78.2206,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,74.5597,73.3751,75.7587,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,73.5156,72.3569,74.6882,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,70.7415,69.6223,71.8741,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,68.5162,67.4288,69.6167,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,68.3371,67.2547,69.4325,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,68.8268,67.7468,69.9197,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,72.108,71.0088,73.2198,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,70.2561,69.1743,71.3505,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,70.7837,69.6959,71.8841,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,84.8733,83.42,86.3456,2000-2012,-1.806,-2.0767,-1.5345,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,83.9684,82.5464,85.4088,2012-2016,1.2981,-0.1083,2.7243,Stable,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,83.2082,81.8213,84.6127,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,80.729,79.3898,82.0851,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,79.8963,78.5872,81.2218,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,78.4788,77.1899,79.7839,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,75.2453,74.0153,76.4906,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,76.9852,75.7646,78.2206,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,74.6173,73.4318,75.8171,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,73.6297,72.4692,74.8041,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,70.9065,69.7847,72.0418,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,68.7311,67.6403,69.835,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,68.6067,67.5201,69.7064,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,69.1497,68.0647,70.2477,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,72.6034,71.4967,73.7228,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,70.9478,69.8554,72.0529,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,72.0436,70.9365,73.1635,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,307.0628,303.9889,310.1601,2000-2008,-3.3795,-3.7028,-3.0551,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,302.4953,299.4569,305.5569,2008-2011,-5.2904,-8.3963,-2.0791,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,293.8914,290.9083,296.8975,2011-2016,-3.8438,-4.5888,-3.0929,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,284.1159,281.1959,287.0586,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,270.401,267.5618,273.2629,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,259.5175,256.7221,262.3357,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,252.2435,249.5244,254.9848,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,244.8848,242.2221,247.5695,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,238.0972,235.4939,240.722,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,223.5229,221.0205,226.0465,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,210.0305,207.6268,212.455,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,202.4041,200.0651,204.7635,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,193.0145,190.7639,195.285,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,184.4922,182.3247,186.6789,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,180.1303,178.0181,182.2612,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,173.0904,171.0466,175.1525,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,163.7372,161.7764,165.7159,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,307.0628,303.9889,310.1601,2000-2002,-1.86,-5.3516,1.7604,Stable,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,302.4953,299.4569,305.5569,2002-2016,-4.0356,-4.2169,-3.8539,Trend is Falling,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,293.8914,290.9083,296.8975,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,284.1159,281.1959,287.0586,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,270.401,267.5618,273.2629,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,259.5175,256.7221,262.3357,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,252.2435,249.5244,254.9848,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,244.8848,242.2221,247.5695,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,238.2445,235.6396,240.871,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,223.8021,221.2965,226.3288,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,210.4235,208.0153,212.8524,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,202.912,200.5671,205.2773,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,193.6188,191.361,195.8963,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,185.1888,183.0131,187.3838,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,181.1818,179.0573,183.3251,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,174.6206,172.5587,176.7009,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,166.5323,164.5379,168.5446,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2001,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2002,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2003,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2004,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2005,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2006,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2007,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2008,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2009,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2010,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2011,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2012,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2013,0.0944,0.0584,0.1442,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2014,0.1396,0.0949,0.1981,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2015,0.2669,0.2032,0.3442,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2016,0.2899,0.2233,0.3702,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,-,-,-,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,0.0949,0.0587,0.1449,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,0.1406,0.0955,0.1994,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,0.2695,0.2051,0.3474,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,0.2948,0.227,0.3763,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,3.0052,2.8354,3.1825,2000-2011,2.152,1.6542,2.6522,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,3.0154,2.8446,3.1939,2011-2016,5.9241,4.4458,7.4232,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,3.1858,3.0089,3.3702,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,3.2268,3.0478,3.4136,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,3.3378,3.1543,3.529,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,3.3285,3.1427,3.5222,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,3.4295,3.2423,3.6246,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,3.438,3.2501,3.6337,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,3.6818,3.4868,3.8848,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,3.548,3.3564,3.7474,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,3.7065,3.5101,3.9108,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,3.8668,3.6651,4.0765,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,4.0458,3.8401,4.2592,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,4.1059,3.8995,4.3202,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,4.619,4.4015,4.8443,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,4.904,4.6821,5.1334,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,4.9919,4.7696,5.2217,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,3.0052,2.8354,3.1825,2000-2011,2.1709,1.683,2.6612,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,3.0154,2.8446,3.1939,2011-2016,6.1888,4.7363,7.6614,Trend is Rising,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,3.1858,3.0089,3.3702,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,3.2268,3.0478,3.4136,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,3.3378,3.1543,3.529,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,3.3285,3.1427,3.5222,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,3.4295,3.2423,3.6246,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,3.438,3.2501,3.6337,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,3.6851,3.4898,3.8882,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,3.554,3.3621,3.7538,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,3.7156,3.5187,3.9204,,,,,,Colon & Rectum
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,3.88,3.6776,4.0904,,,,,,Colon & Rectum
