Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2002,13.225,13.0044,13.4483,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2003,13.7381,13.5151,13.9637,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2004,14.0902,13.8659,14.3172,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2005,14.5439,14.315,14.7754,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2006,15.2797,15.0486,15.5133,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2007,15.641,15.4091,15.8755,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2008,16.1024,15.8692,16.3382,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2009,16.1021,15.8704,16.3362,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2010,15.4779,15.2524,15.7058,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2011,15.8071,15.581,16.0357,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2012,16.0338,15.808,16.262,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2013,16.181,15.956,16.4083,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2014,16.2683,16.0448,16.4943,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2015,16.7671,16.5407,16.9958,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2016,16.3907,16.1675,16.6162,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2000,2.4458,2.3359,2.5594,2000-2008,5.0365,4.1921,5.8879,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2001,2.7025,2.5877,2.8212,2008-2016,1.9415,1.2339,2.654,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2002,2.7409,2.6257,2.8598,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2003,2.9405,2.8214,3.0632,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2004,3.0914,2.9695,3.2171,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2005,3.1526,3.0283,3.2808,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2006,3.3195,3.193,3.4497,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2007,3.5256,3.3947,3.6602,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2008,3.7244,3.5893,3.8633,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2009,3.9246,3.7856,4.0673,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2010,3.7769,3.6401,3.9176,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2011,3.933,3.793,4.0768,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2012,3.9441,3.8031,4.0889,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2013,4.0572,3.9137,4.2046,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2014,4.0866,3.9422,4.2349,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2015,4.3984,4.2479,4.5528,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2016,4.3081,4.1591,4.4609,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2000,2.4458,2.3359,2.5594,2000-2008,5.0288,4.168,5.8967,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,2.7025,2.5877,2.8212,2008-2016,2.1628,1.4399,2.8909,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,2.7409,2.6257,2.8598,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,2.9405,2.8214,3.0632,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,3.0914,2.9695,3.2171,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,3.1526,3.0283,3.2808,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,3.3195,3.193,3.4497,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,3.5256,3.3947,3.6602,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,3.7292,3.5939,3.8682,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,3.9345,3.7952,4.0777,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,3.7916,3.6542,3.9327,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,3.9538,3.8131,4.0984,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,3.97,3.8281,4.1157,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,4.0891,3.9445,4.2377,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,4.1315,3.9855,4.2813,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,4.4631,4.3104,4.6197,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,4.3991,4.247,4.5551,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,25.8003,25.0027,26.6169,2000-2008,2.8203,2.1973,3.447,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,26.2269,25.4359,27.0363,2008-2011,-1.2597,-5.8671,3.5733,Stable,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,27.1577,26.3685,27.9645,2011-2016,1.628,0.6043,2.6621,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,28.5912,27.7964,29.4029,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,28.6773,27.8951,29.4758,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,28.9854,28.2045,29.7824,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,30.592,29.8101,31.3893,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,30.782,30.0128,31.5659,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,32.6907,31.9095,33.4862,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,31.9656,31.2043,32.7408,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,30.4439,29.7137,31.1875,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,31.3161,30.5847,32.0606,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,31.6207,30.889,32.3653,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,31.3186,30.5961,32.0538,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,33.131,32.3913,33.8834,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,33.2567,32.5181,34.0078,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,33.1299,32.3951,33.8772,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,25.8003,25.0027,26.6169,2000-2008,2.8412,2.2379,3.448,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,26.2269,25.4359,27.0363,2008-2011,-1.1813,-5.6485,3.4974,Stable,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,27.1577,26.3685,27.9645,2011-2016,2.0294,1.0343,3.0344,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,28.5912,27.7964,29.4029,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,28.6773,27.8951,29.4758,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,28.9854,28.2045,29.7824,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,30.592,29.8101,31.3893,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,30.782,30.0128,31.5659,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,32.7373,31.955,33.5339,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,32.057,31.2935,32.8344,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,30.5752,29.8419,31.3221,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,31.4967,30.7611,32.2454,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,31.85,31.113,32.6001,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,31.5895,30.8608,32.3311,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,33.543,32.7941,34.3047,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,33.8345,33.0832,34.5986,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,34.0574,33.302,34.8255,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,52.8292,51.5581,54.1236,2000-2007,3.4169,2.5581,4.283,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,55.7389,54.4366,57.0644,2007-2016,-0.561,-1.0591,-0.0604,Trend is Falling,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,56.722,55.4118,58.0552,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,57.938,56.6189,59.2801,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,59.7575,58.4216,61.1163,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,62.6312,61.2541,64.0314,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,65.5913,64.1989,67.0061,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,67.0449,65.6468,68.4652,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,67.1012,65.7158,68.5084,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,66.622,65.2537,68.0116,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,64.1659,62.8343,65.5184,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,64.6372,63.3143,65.9807,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,65.8025,64.4902,67.1347,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,66.4769,65.1792,67.794,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,64.3707,63.1131,65.6469,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,65.6077,64.3564,66.8771,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,61.8639,60.6661,63.0794,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,52.8292,51.5581,54.1236,2000-2007,3.3571,2.586,4.1341,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,55.7389,54.4366,57.0644,2007-2016,-0.2615,-0.7102,0.1893,Stable,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,56.722,55.4118,58.0552,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,57.938,56.6189,59.2801,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,59.7575,58.4216,61.1163,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,62.6312,61.2541,64.0314,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,65.5913,64.1989,67.0061,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,67.0449,65.6468,68.4652,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,67.2096,65.8219,68.619,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,66.8385,65.4658,68.2326,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,64.4764,63.1384,65.8355,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,65.0589,63.7273,66.4111,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,66.3411,65.018,67.6841,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,67.1322,65.8216,68.4622,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,65.2634,63.9884,66.5572,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,66.9647,65.6875,68.2603,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,64.089,62.848,65.3481,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2000,0.8631,0.7471,0.9921,2000-2016,0.702,-0.0878,1.498,Stable,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2001,0.883,0.7654,1.0135,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2002,0.8742,0.7572,1.0041,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2003,0.727,0.6206,0.8464,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2004,0.7763,0.6664,0.8992,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2005,0.8126,0.6985,0.94,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2006,0.8307,0.7161,0.9583,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2007,0.8767,0.7591,1.0074,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2008,0.8811,0.7634,1.0117,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2009,0.949,0.8269,1.0842,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2010,0.853,0.7375,0.9816,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2011,0.949,0.8269,1.0841,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2012,0.7824,0.6717,0.9063,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2013,0.8251,0.7111,0.9523,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2014,0.941,0.8189,1.0763,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2015,0.999,0.873,1.1381,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2016,0.8904,0.7713,1.0228,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,0.8631,0.7471,0.9921,2000-2016,0.8099,0.0144,1.6117,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,0.883,0.7654,1.0135,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,0.8742,0.7572,1.0041,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,0.727,0.6206,0.8464,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,0.7763,0.6664,0.8992,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,0.8126,0.6985,0.94,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,0.8307,0.7161,0.9583,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,0.8767,0.7591,1.0074,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,0.8822,0.7644,1.0131,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,0.9515,0.829,1.0869,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,0.8564,0.7404,0.9855,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,0.9539,0.8312,1.0897,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,0.7877,0.6762,0.9123,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,0.8321,0.7171,0.9603,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,0.9517,0.8282,1.0885,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,1.0135,0.8857,1.1546,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,0.9095,0.7878,1.0446,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,1.1207,1.0178,1.2312,2000-2009,6.5669,5.1367,8.0166,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,1.2936,1.1824,1.4124,2009-2016,2.4176,0.7697,4.0924,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,1.2608,1.1505,1.3789,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,1.3911,1.2742,1.5157,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,1.6032,1.4768,1.7373,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,1.5741,1.447,1.7092,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,1.5757,1.4494,1.7099,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,1.7872,1.6523,1.93,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,2.0144,1.8708,2.166,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,2.0764,1.93,2.2306,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,2.1807,2.0301,2.3392,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,2.072,1.9252,2.2268,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,2.1382,1.9886,2.2958,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,2.1753,2.0254,2.333,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,2.2592,2.1073,2.4189,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,2.4584,2.3005,2.624,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,2.458,2.3014,2.6221,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,1.1207,1.0178,1.2312,2000-2009,6.5768,5.1282,8.0454,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,1.2936,1.1824,1.4124,2009-2016,2.6673,0.9944,4.368,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,1.2608,1.1505,1.3789,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,1.3911,1.2742,1.5157,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,1.6032,1.4768,1.7373,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,1.5741,1.447,1.7092,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,1.5757,1.4494,1.7099,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,1.7872,1.6523,1.93,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,2.017,1.8732,2.1687,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,2.0816,1.9349,2.2363,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,2.189,2.0378,2.3481,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,2.0831,1.9355,2.2387,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2012,2.1523,2.0017,2.3109,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2013,2.1926,2.0416,2.3516,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2014,2.2838,2.1302,2.4452,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2015,2.4945,2.3343,2.6625,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2016,2.5102,2.3503,2.6778,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,Observed Rates,2000,16.6348,16.1852,17.0938,2000-2007,3.3584,2.3336,4.3936,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,Observed Rates,2001,17.2407,16.7897,17.7007,2007-2016,0.9934,0.42,1.5701,Trend is Rising,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,Observed Rates,2002,17.8358,17.3848,18.2955,,,,,,Kidney
Both Sexes,All Races (includes Hispanic),Ages 40-64,Observed Rates,2003,18.9701,18.512,19.4367,,,,,,Kidney
