Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2004,22.869,22.5802,23.1606,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2005,22.5823,22.2942,22.8731,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2006,22.009,21.7292,22.2916,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2007,22.1459,21.8671,22.4273,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2008,21.9343,21.659,22.2122,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2009,21.6201,21.349,21.8938,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2010,21.3181,21.0511,21.5877,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2011,21.1671,20.9031,21.4336,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2012,21.3209,21.0588,21.5855,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2013,20.7049,20.4494,20.9629,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2014,20.4603,20.2093,20.7138,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2015,20.1934,19.946,20.4431,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2016,19.4798,19.2377,19.7243,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2000,1.7657,1.6726,1.8627,2000-2016,-2.3227,-2.6907,-1.9532,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2001,1.6263,1.5374,1.7189,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2002,1.6043,1.5166,1.6957,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2003,1.5825,1.4957,1.673,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2004,1.6436,1.5554,1.7356,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2005,1.6517,1.5624,1.7447,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2006,1.4335,1.3512,1.5195,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2007,1.4621,1.3789,1.5489,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2008,1.4523,1.369,1.5394,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2009,1.4067,1.3247,1.4924,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2010,1.3477,1.2669,1.4322,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2011,1.3442,1.2633,1.429,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2012,1.2984,1.2186,1.3821,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2013,1.2803,1.2007,1.3638,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2014,1.1629,1.0868,1.2428,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2015,1.2526,1.1734,1.3358,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Observed Rates,2016,1.2055,1.1276,1.2873,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2000,1.7657,1.6726,1.8627,2000-2016,-2.2228,-2.5937,-1.8505,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,1.6263,1.5374,1.7189,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,1.6043,1.5166,1.6957,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,1.5825,1.4957,1.673,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,1.6436,1.5554,1.7356,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,1.6517,1.5624,1.7447,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,1.4335,1.3512,1.5195,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,1.4621,1.3789,1.5489,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,1.4543,1.3709,1.5415,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,1.4104,1.3283,1.4964,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,1.3533,1.2722,1.4382,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,1.3516,1.2702,1.4368,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,1.3074,1.2271,1.3916,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,1.2912,1.2109,1.3754,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,1.1754,1.0985,1.2563,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,1.2696,1.1892,1.3539,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,1.2341,1.1543,1.3178,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,32.2633,31.3689,33.1767,2000-2016,-1.9959,-2.1747,-1.8167,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,31.2407,30.3744,32.1254,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,31.0783,30.2323,31.9419,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,30.3479,29.5295,31.1832,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,30.7303,29.921,31.556,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,29.4011,28.6153,30.2029,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,29.7026,28.9331,30.4874,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,28.9753,28.2311,29.7342,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,27.9024,27.1837,28.6353,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,27.003,26.308,27.7117,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,26.5899,25.9125,27.2807,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,25.9495,25.2901,26.6218,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,25.7181,25.0652,26.3839,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,24.1692,23.5399,24.8112,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,24.9663,24.3315,25.6136,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,24.1038,23.4847,24.7352,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,23.46,22.8506,24.0816,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,32.2633,31.3689,33.1767,2000-2016,-1.8744,-2.0478,-1.7006,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,31.2407,30.3744,32.1254,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,31.0783,30.2323,31.9419,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,30.3479,29.5295,31.1832,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,30.7303,29.921,31.556,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,29.4011,28.6153,30.2029,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,29.7026,28.9331,30.4874,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,28.9753,28.2311,29.7342,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,27.9413,27.2216,28.6752,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,27.0779,26.381,27.7887,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,26.7022,26.0219,27.3959,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,26.0929,25.4299,26.7689,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,25.8968,25.2394,26.5671,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,24.3706,23.736,25.0179,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,25.2505,24.6085,25.9051,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,24.4917,23.8626,25.1332,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,24.1133,23.487,24.7522,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,128.3294,126.3448,130.3374,2000-2005,0.9986,0.0755,1.9302,Trend is Rising,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,128.3311,126.3541,130.3312,2005-2013,-0.5886,-1.113,-0.0614,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,127.4721,125.5091,129.4581,2013-2016,-2.9679,-4.823,-1.0767,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,130.1211,128.1451,132.1199,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,135.0727,133.0652,137.1028,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,134.3348,132.3224,136.37,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,130.6905,128.7327,132.6705,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,132.4729,130.5123,134.4555,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,131.9079,129.968,133.8694,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,130.539,128.6247,132.4745,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,128.7663,126.8801,130.6734,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,128.1488,126.2834,130.0347,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,129.6776,127.8267,131.5484,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,126.565,124.7629,128.3865,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,123.8732,122.1145,125.6507,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,121.5647,119.8452,123.3026,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,115.3493,113.6918,117.0247,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,128.3294,126.3448,130.3374,2000-2004,1.3101,0.2944,2.3362,Trend is Rising,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,128.3311,126.3541,130.3312,2004-2013,-0.4191,-0.7499,-0.0872,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,127.4721,125.5091,129.4581,2013-2016,-2.464,-3.9006,-1.0058,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,130.1211,128.1451,132.1199,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,135.0727,133.0652,137.1028,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,134.3348,132.3224,136.37,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,130.6905,128.7327,132.6705,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,132.4729,130.5123,134.4555,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,132.0699,130.1276,134.0338,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,130.8599,128.9409,132.8002,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,129.2431,127.3499,131.1572,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,128.7814,126.9068,130.6766,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,130.4838,128.6213,132.3663,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,127.5134,125.6977,129.3485,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,125.197,123.4195,126.9935,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,123.4463,121.7001,125.211,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,118.4524,116.7503,120.1728,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Observed Rates,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,0.8207,0.7332,0.9157,2000-2014,-2.0387,-2.5811,-1.4932,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,0.7326,0.6495,0.8233,2014-2016,7.2131,-4.9571,20.9416,Stable,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,0.7351,0.6516,0.8263,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,0.7349,0.6508,0.8268,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,0.6966,0.6142,0.7868,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,0.7459,0.6597,0.8401,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,0.6571,0.5766,0.7455,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,0.6708,0.5895,0.7599,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,0.6622,0.581,0.7514,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,0.631,0.5522,0.7177,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,0.6174,0.5387,0.704,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,0.6631,0.5814,0.7528,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,0.6112,0.5329,0.6974,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,0.5872,0.5108,0.6714,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,0.5747,0.5,0.6573,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,0.6487,0.5694,0.7357,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,0.6599,0.5807,0.7466,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,0.8207,0.7332,0.9157,2000-2014,-1.9752,-2.5217,-1.4258,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,0.7326,0.6495,0.8233,2014-2016,8.0401,-4.3014,21.9732,Stable,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,0.7351,0.6516,0.8263,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,0.7349,0.6508,0.8268,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,0.6966,0.6142,0.7868,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,0.7459,0.6597,0.8401,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,0.6571,0.5766,0.7455,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,0.6708,0.5895,0.7599,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,0.6632,0.5818,0.7524,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,0.6328,0.5537,0.7197,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,0.6198,0.5409,0.7068,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,0.6664,0.5843,0.7566,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2012,0.6155,0.5366,0.7023,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2013,0.5916,0.5147,0.6764,,,,,,Urinary Bladder
