Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2006,24.8758,24.4791,25.2774,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2007,25.2406,24.8444,25.6417,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2008,26.097,25.6973,26.5014,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2009,26.3763,25.9782,26.7791,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2010,26.2214,25.8274,26.62,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2011,26.5496,26.1562,26.9477,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2012,27.1626,26.7683,27.5616,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2013,27.1461,26.7554,27.5412,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2014,27.6276,27.236,28.0236,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2015,27.8895,27.4988,28.2846,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),All Ages,Delay-adjusted Rates,2016,28.4036,28.0105,28.8011,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2000,5.0343,4.8124,5.2638,2000-2016,1.5646,1.3382,1.7914,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2001,5.2997,5.0733,5.5335,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2002,5.1357,4.9139,5.3649,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2003,5.039,4.8199,5.2656,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2004,5.2982,5.0741,5.5298,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2005,5.4266,5.1973,5.6636,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2006,5.4716,5.243,5.7076,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2007,5.4483,5.2197,5.6844,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2008,5.8308,5.593,6.0762,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2009,5.6426,5.4085,5.8843,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2010,5.8361,5.597,6.0828,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2011,5.8014,5.5617,6.0488,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2012,5.994,5.7493,6.2464,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2013,6.004,5.7584,6.2573,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2014,6.2952,6.0423,6.5559,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2015,6.4629,6.2062,6.7274,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Observed Rates,2016,6.4357,6.1792,6.7001,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2000,5.0343,4.8124,5.2638,2000-2016,1.6157,1.3822,1.8498,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,5.2997,5.0733,5.5335,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,5.1357,4.9139,5.3649,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,5.039,4.8199,5.2656,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,5.2982,5.0741,5.5298,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,5.4266,5.1973,5.6636,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,5.4716,5.243,5.7076,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,5.4483,5.2197,5.6844,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,5.8336,5.5957,6.0791,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,5.6484,5.414,5.8903,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,5.845,5.6055,6.092,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,5.8133,5.5731,6.0612,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,6.0098,5.7644,6.2629,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,6.0222,5.7759,6.2762,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,6.3232,6.0691,6.585,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,6.5073,6.2488,6.7736,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,6.5071,6.2477,6.7743,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,62.2874,60.5672,64.0441,2000-2016,0.9923,0.8227,1.1623,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,65.2897,63.5569,67.0577,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,65.3079,63.6092,67.0404,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,63.7713,62.124,65.4513,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,65.5386,63.8977,67.2109,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,66.0759,64.4391,67.7438,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,67.5542,65.9413,69.1965,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,69.2171,67.6126,70.8502,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,71.0753,69.473,72.7052,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,71.3204,69.74,72.9276,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,69.8848,68.3461,71.4495,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,71.2173,69.6834,72.7766,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,71.9709,70.4383,73.5287,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,71.8567,70.3367,73.4014,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,72.8282,71.3043,74.3765,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,73.7303,72.2051,75.2798,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,73.5328,72.0115,75.0783,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,62.2874,60.5672,64.0441,2000-2016,1.0388,0.8762,1.2017,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,65.2897,63.5569,67.0577,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,65.3079,63.6092,67.0404,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,63.7713,62.124,65.4513,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,65.5386,63.8977,67.2109,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,66.0759,64.4391,67.7438,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,67.5542,65.9413,69.1965,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,69.2171,67.6126,70.8502,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,71.1088,69.5058,72.7395,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,71.3902,69.8083,72.9989,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,69.987,68.446,71.554,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,71.354,69.8171,72.9163,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,72.1494,70.6129,73.711,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,72.0653,70.541,73.6144,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,73.1114,71.5816,74.6658,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,74.1505,72.6166,75.7087,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,74.2245,72.6889,75.7845,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,87.5285,85.3841,89.7127,2000-2004,-1.292,-2.8186,0.2585,Stable,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,90.1629,87.9861,92.3793,2004-2016,1.21,0.9394,1.4814,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,87.5307,85.3883,89.7126,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,84.8147,82.7099,86.959,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,84.5203,82.4206,86.6594,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,86.9505,84.8005,89.1405,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,85.3381,83.2359,87.4792,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,86.3849,84.2795,88.529,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,88.6796,86.5662,90.8309,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,91.584,89.4543,93.7509,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,90.8668,88.7618,93.0085,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,91.9898,89.8904,94.1253,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,94.7328,92.6427,96.8577,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,94.6003,92.5458,96.6887,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,95.3342,93.3073,97.3937,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,94.9527,92.9623,96.9749,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,98.4375,96.4336,100.4726,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,87.5285,85.3841,89.7127,2000-2004,-1.3424,-2.8817,0.2213,Stable,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,90.1629,87.9861,92.3793,2004-2016,1.2702,0.997,1.5442,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,87.5307,85.3883,89.7126,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,84.8147,82.7099,86.959,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,84.5203,82.4206,86.6594,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,86.9505,84.8005,89.1405,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,85.3381,83.2359,87.4792,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,86.3849,84.2795,88.529,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,88.7094,86.5953,90.8615,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,91.6466,89.5155,93.815,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,90.9601,88.8529,93.104,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,92.1165,90.0142,94.2549,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,94.898,92.8042,97.0266,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,94.7955,92.7367,96.8881,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,95.6414,93.608,97.7076,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,95.4261,93.4258,97.4583,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,99.4073,97.3836,101.4623,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2001,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2002,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2003,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2004,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2005,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2006,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2007,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2008,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2009,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2010,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2011,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2012,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2013,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2014,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2015,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2016,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,-,-,-,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,2.3761,2.164,2.6033,2000-2016,3.013,2.5888,3.439,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,2.536,2.3159,2.7715,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,2.5454,2.3235,2.7827,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,2.616,2.3891,2.8586,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,2.7548,2.5204,3.005,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,2.8901,2.6463,3.1501,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,2.7717,2.5342,3.0251,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,3.091,2.8398,3.358,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,3.3274,3.0659,3.6049,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,3.0959,2.8433,3.3643,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,3.2018,2.9444,3.4753,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,3.4727,3.2025,3.759,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,3.7548,3.4738,4.0519,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,3.4025,3.1372,3.6837,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,3.6415,3.3681,3.9307,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,3.7956,3.5181,4.0886,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,3.8364,3.559,4.1291,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,2.3761,2.164,2.6033,2000-2016,3.0685,2.6494,3.4894,Trend is Rising,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,2.536,2.3159,2.7715,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,2.5454,2.3235,2.7827,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,2.616,2.3891,2.8586,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,2.7548,2.5204,3.005,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,2.8901,2.6463,3.1501,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,2.7717,2.5342,3.0251,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,3.091,2.8398,3.358,,,,,,"Corpus & Uterus, NOS"
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,3.3291,3.0675,3.6067,,,,,,"Corpus & Uterus, NOS"
