Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Female,All Races (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,45.2165,44.5256,45.9154,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2000,309.2723,305.4268,313.1541,2000-2004,-3.4438,-5.1418,-1.7154,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2001,309.1451,305.3648,312.9606,2004-2016,-0.122,-0.4278,0.1848,Stable,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2002,303.5254,299.8499,307.2347,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2003,281.7805,278.3033,285.2902,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2004,275.6047,272.2236,279.0173,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2005,273.3788,270.0301,276.7587,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2006,272.2731,269.0155,275.5603,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2007,276.5773,273.3517,279.8314,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2008,276.7956,273.6116,280.0073,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2009,275.9405,272.808,279.1,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2010,263.751,260.7364,266.7917,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2011,270.4292,267.4134,273.4706,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2012,268.6104,265.6162,271.6298,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2013,270.8877,267.8972,273.9032,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2014,273.2245,270.2387,276.2351,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2015,276.0034,273.0123,279.0191,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Observed Rates,2016,271.2482,268.2835,274.2375,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,309.2723,305.4268,313.1541,2000-2005,-2.8244,-4.063,-1.5698,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,309.1451,305.3648,312.9606,2005-2016,0.0888,-0.2658,0.4446,Stable,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,303.5254,299.8499,307.2347,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,281.7805,278.3033,285.2902,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,275.6047,272.2236,279.0173,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,273.3788,270.0301,276.7587,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,272.2731,269.0155,275.5603,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,276.5773,273.3517,279.8314,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,277.0368,273.85,280.2513,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,276.4233,273.2853,279.5883,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,264.4452,261.4226,267.4939,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,271.3731,268.3468,274.425,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,269.7933,266.786,272.8261,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,272.311,269.3048,275.3424,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,275.1375,272.1308,278.1691,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,278.6483,275.6285,281.6928,,,,,,Breast
Female,All Races (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,275.0797,272.073,278.1111,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2000,445.447,440.6045,450.329,2000-2004,-2.7007,-4.0864,-1.295,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2001,439.4756,434.6727,444.3179,2004-2009,1.295,-0.1523,2.7633,Stable,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2002,432.2508,427.4906,437.0504,2009-2016,-0.0594,-0.6208,0.5051,Stable,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2003,405.152,400.5548,409.7882,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2004,405.5582,400.9652,410.1903,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2005,408.5805,403.9326,413.268,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2006,408.3346,403.7385,412.9695,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2007,419.5004,414.8663,424.1728,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2008,425.0293,420.4048,429.6914,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2009,432.2142,427.5877,436.8778,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2010,419.2799,414.7525,423.8437,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2011,430.3489,425.8013,434.9325,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2012,429.4282,424.9614,433.9298,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2013,432.4683,428.0531,436.9173,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2014,429.2895,424.9572,433.6546,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2015,430.5853,426.3067,434.8959,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Observed Rates,2016,421.9172,417.7381,426.1275,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,445.447,440.6045,450.329,2000-2003,-3.123,-5.2251,-0.9743,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,439.4756,434.6727,444.3179,2003-2016,0.4959,0.2718,0.7206,Trend is Rising,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,432.2508,427.4906,437.0504,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,405.152,400.5548,409.7882,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,405.5582,400.9652,410.1903,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,408.5805,403.9326,413.268,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,408.3346,403.7385,412.9695,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,419.5004,414.8663,424.1728,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,425.3462,420.7183,430.0118,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,432.8624,428.2289,437.533,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,420.2296,415.692,424.8038,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,431.6377,427.0764,436.235,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,431.0391,426.5555,435.5576,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,434.4233,429.9881,438.8924,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,431.9858,427.6264,436.3783,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,434.4301,430.1133,438.7792,,,,,,Breast
Female,All Races (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,427.9526,423.7137,432.2231,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2001,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2002,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2003,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2004,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2005,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2006,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2007,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2008,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2009,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2010,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2011,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2012,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2013,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2014,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2015,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Observed Rates,2016,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2001,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2002,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2003,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2004,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2005,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2006,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2007,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2008,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2009,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2010,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2011,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2012,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2013,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2014,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2015,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages <15,Delay-adjusted Rates,2016,-,-,-,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2000,20.8561,20.2175,21.5099,2000-2016,0.4369,0.1845,0.6899,Trend is Rising,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2001,21.7974,21.1413,22.4686,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2002,20.5084,19.868,21.1641,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2003,21.44,20.78,22.1156,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2004,22.0633,21.3876,22.7547,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2005,20.9343,20.2669,21.6178,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2006,21.3592,20.6899,22.0444,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2007,21.0346,20.3689,21.7161,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2008,22.1835,21.4976,22.8853,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2009,21.3836,20.7085,22.0746,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2010,20.8561,20.1859,21.5423,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2011,22.1461,21.4531,22.8553,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2012,21.8532,21.1649,22.5576,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2013,22.6234,21.9251,23.3376,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2014,22.1419,21.4556,22.8441,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2015,22.7674,22.0762,23.4743,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Observed Rates,2016,22.6332,21.9502,23.3316,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2000,20.8561,20.2175,21.5099,2000-2016,0.5075,0.2472,0.7683,Trend is Rising,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2001,21.7974,21.1413,22.4686,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2002,20.5084,19.868,21.1641,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2003,21.44,20.78,22.1156,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2004,22.0633,21.3876,22.7547,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2005,20.9343,20.2669,21.6178,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2006,21.3592,20.6899,22.0444,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2007,21.0346,20.3689,21.7161,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2008,22.2026,21.5162,22.905,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2009,21.421,20.7447,22.1132,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2010,20.91,20.2381,21.598,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2011,22.2239,21.5284,22.9355,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2012,21.9495,21.2581,22.6569,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2013,22.7411,22.0392,23.459,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2014,22.2975,21.6064,23.0046,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2015,22.9853,22.2875,23.6989,,,,,,Breast
Female,All Races (includes Hispanic),Ages 15-39,Delay-adjusted Rates,2016,22.9611,22.2682,23.6696,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2000,232.1975,229.8508,234.5621,2000-2004,-2.154,-3.5033,-0.7858,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2001,230.2951,227.991,232.6167,2004-2016,0.0244,-0.2244,0.2738,Stable,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2002,226.0421,223.7939,228.3074,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2003,216.9374,214.7636,219.1277,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2004,214.9551,212.8169,217.1096,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2005,212.8946,210.7663,215.039,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2006,213.8703,211.7755,215.9806,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2007,216.8939,214.803,219.0002,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2008,217.2313,215.1513,219.3265,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2009,217.7175,215.6484,219.8016,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2010,208.317,206.3078,210.341,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2011,214.068,212.0415,216.1092,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2012,212.111,210.093,214.1436,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2013,214.5576,212.5259,216.6039,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2014,216.52,214.4762,218.5785,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2015,218.3391,216.2856,220.4073,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Observed Rates,2016,213.5118,211.4783,215.56,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2000,232.1975,229.8508,234.5621,2000-2004,-2.2214,-3.5722,-0.8517,Trend is Falling,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2001,230.2951,227.991,232.6167,2004-2016,0.1229,-0.1266,0.373,Stable,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2002,226.0421,223.7939,228.3074,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2003,216.9374,214.7636,219.1277,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2004,214.9551,212.8169,217.1096,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2005,212.8946,210.7663,215.039,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2006,213.8703,211.7755,215.9806,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2007,216.8939,214.803,219.0002,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2008,217.4203,215.3385,219.5173,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2009,218.0971,216.0244,220.1848,,,,,,Breast
Female,All Races (includes Hispanic),Ages 40-64,Delay-adjusted Rates,2010,208.8639,206.8493,210.8932,,,,,,Breast
